JobTitle,Company,Location,Experience,Degree,Summary,Salary,JobUrl,PostDate,ExtractDate
[ N-01 ] Developer 開發工程師 (Python),禾新數位有限公司,台北市內湖區,2年以上,大學,[工作內容]1. 負責Python項目基礎框架設計及構建2. 邏輯及演算法開發，執行需求分析和功能設計3. 具備獨立開發能力、邏輯分析能力、解決問題能力[條件要求]1. 二年以上系統/後端開發經驗2. 熟悉Python3. 熟悉,,https://www.104.com.tw/job/6rrkz?jobsource=jolist_d_relevance,1/10,2022-01-11
C語言/python 軟體開發工程師 (資深工程師),神盾股份有限公司,台北市內湖區,經歷不拘,大學,1. 開發 影像處理/辨識 數據分析工具。2. 撰寫跨平台 (Linux/Windows/Android) C 語言程式。,,https://www.104.com.tw/job/6xl3j?jobsource=jolist_d_relevance,12/03,2022-01-11
Python程式設計師,捷智商訊科技股份有限公司,台北市松山區,2年以上,專科,"【工作內容】主要研發 NLP 相關產品1. 爬取網路資料2. 產品開發3. 產品維運4. 學習並實施 NLP, BERT 相關技術【需求條件】1. 熟悉 Python2. 任何 Database 經驗3. 具有程式開發熱情4",,https://www.104.com.tw/job/79uza?jobsource=jolist_d_relevance,1/11,2022-01-11
前端工程師(Python),思納捷科技股份有限公司,台北市松山區,1年以上,專科,1.熟悉 Python 程式語言2.熟悉 Django、Flask3.熟悉 SQLite資料庫,,https://www.104.com.tw/job/7g8nn?jobsource=jolist_d_relevance,1/06,2022-01-11
Python後端開發工程師-11009835,安碁資訊股份有限公司,台北市信義區,經歷不拘,大學,1.	開發REST API，提供第三方服務介接2.	執行整合日常開發 ( CI/CD)、上線流程自動化等3.	支援專案類型開發，撰寫專案相關交付文件,,https://www.104.com.tw/job/745mv?jobsource=jolist_d_relevance,1/10,2022-01-11
AI軟體工程師(Python)-視覺事業處(VBU),所羅門股份有限公司,台北市內湖區,經歷不拘,大學,開發前瞻人機互動系統，運用最新的深度學習和機器學習算法，圖像識別，瑕疵檢測。工作要求:1.良好的程式設計能力，至少熟悉一種主流程式設計語言(C#/C++/Python等)2.掌握機器學習/深度學習等相關知識，有該領域演算法的研究或開發經驗,,https://www.104.com.tw/job/3rtvw?jobsource=jolist_d_relevance,1/03,2022-01-11
Python 後端工程師(總公司),景宜股份有限公司,台北市中山區,2年以上,專科,增進團隊價值。5.     有部份工作會使用帳單開發軟體流程設定(公司提供在職教育訓練)【主要技能】1.	Python2.	Django3.	REST or RPC concept【加分條件】1.	Git2.,"月薪50,000元以上",https://www.104.com.tw/job/6np0g?jobsource=jolist_d_relevance,12/20,2022-01-11
Python後端開發工程師 (Python Backend Engineer) - 小樹生活圈,霖園關係企業_神坊資訊股份有限公司,台北市信義區,2年以上,大學,"-----------【必備條件】------------1. 2 年以上 Python 後端應用的開發經驗。2. 有 Django, Flask 或其他後端框架的開發經驗。3. 熟悉程式碼版本控制工具，例如 Git。4. 至少熟悉一套",,https://www.104.com.tw/job/7f5jf?jobsource=jolist_d_relevance,1/05,2022-01-11
(後台系統開發)python軟體工程師,紅石資訊有限公司,台北市中山區,經歷不拘,專科,幫助他人共同進步 任職要求1. 3年以上Python開發經驗2. 1年以上運維相關工作經驗3. 有RESTful API 設計及實作經驗4. 精通Django、Django Rest Framework、Flask框架5. 熟悉,"月薪60,000元以上",https://www.104.com.tw/job/7288s?jobsource=jolist_d_relevance,1/10,2022-01-11
<年後上班> Quality Assurance Engineer (Python) / 自動化測試工程師,智雲資訊服務有限公司,台北市松山區,經歷不拘,專科,・使用Python具開發及使用自動化測試・熟悉各種壓力測試方法及工具，協助找出效能瓶頸・能迅速理解並熟悉系統架構，分析出需測試之項目▋可選技能：・具平台企劃、溝通協調及整合能力，需與網頁設計及程式設計配合・能自主分析與主動提出想法，,,https://www.104.com.tw/job/7ar21?jobsource=jolist_d_relevance,1/06,2022-01-11
Python資深後端系統工程師,紅門互動股份有限公司,台北市松山區,3年以上,專科,"參與產品架構設計、開發並持續優化系統、重構、功能迭代，提供更好的服務體驗及系統品質。開發團隊導入持續開發與持續優化並重視團隊協作溝通與敏捷開發。3年 python程式語言開發, 熟練操作 Unix/Linux操作系統RESTful API","月薪60,000~80,000元",https://www.104.com.tw/job/6xtfl?jobsource=jolist_d_relevance,1/04,2022-01-11
Java/Python/Go 大數據平台工程師,艾得基客行銷顧問股份有限公司,台北市大安區,1年以上,大學,Java/Python/Go 大數據平台工程師adGeek艾得基客是一家專注於網路廣告優化及行銷整合的互聯網公司。目前我們團隊處於高速開發產品的時間，產品的功能相當多，可以玩與嚐試的東西很多，特別是架構面的東西，如消息隊列、大數據架構、設計模,,https://www.104.com.tw/job/6j2dn?jobsource=jolist_d_relevance,1/10,2022-01-11
Java / Python 軟體工程師 (大數據),PChome Online_網路家庭國際資訊(股)公司,台北市大安區,2年以上,大學,或 Python 程式語言3.熟悉分散式架構相關知識。例如 Spark、Hadoop4.熟悉關聯式資料庫的運用。例如 MySQL5.熟悉 Linux 系統指令,,https://www.104.com.tw/job/75kom?jobsource=jolist_d_relevance,1/10,2022-01-11
資深軟體工程師 (Python),美商連科股份有限公司,台北市內湖區,7年以上,碩士,待遇：9萬~13.5萬 * 14個月職缺：Senior Python Developer 1人 (Fullstack or Platform)Join us in building the best e-commerce SaaS,"月薪90,000~135,000元",https://www.104.com.tw/job/5p5ft?jobsource=jolist_d_relevance,1/04,2022-01-11
Analyst Programmer (Python Full Stack),科熱臺灣有限公司,台北市松山區,3年以上,專科,"– Develop web and mobile applications for varies type of ICT consultancy projects and integrated emerging solutions under an agile environment– Develop and maintain APIs services for mobile and web applications– Collaborate with project managers, business analyst, system analyst and quality assurance to implement and develop system/application for external clients– Manage our cloud-based infrastructures– Conduct design / code review to ensure the system quality– Conduct development and system integration test to ensure quality of system integration– Able to analyst, prepare technical specification and identify possible problems and solution during project cycles– Provide support during system assurance test, user acceptance test and system implementation",,https://www.104.com.tw/job/7gsl0?jobsource=jolist_d_relevance,1/10,2022-01-11
Python Backend Engineer (雲端Saas平台產品團隊),英屬開曼群島商萬里雲互聯股份有限公司台灣分公司,台北市信義區,2年以上,專科,熟悉 Python- 熟悉 Django Rest Framework- 熟悉 RESTful API- 熟悉 SQL (MySQL)- 熟悉 Git 版本管控 (GitLab)- 具備財務系統開發的經驗加分條件：- 熟悉,,https://www.104.com.tw/job/713pm?jobsource=jolist_d_relevance,1/09,2022-01-11
Senior Backend Engineer (Python),博思資訊管理顧問有限公司,台北市內湖區,4年以上,大學,"implementing existing product features & winning our users through your brilliant applications. You will work with Python, SQL and","月薪108,000~167,000元",https://www.104.com.tw/job/7f16c?jobsource=jolist_d_relevance,1/05,2022-01-11
RD20400 Python軟體工程師 (智慧製造),華碩電腦股份有限公司,台北市北投區,2年以上,大學,"工作內容•	智慧職安預測系統的地端系統維運與開發•	依據專案需求，設計及實作軟體架構•	技術評估討論和規劃開發時程條件要求•	2年以上Python開發經驗•	熟悉Python, C/C++程式語言•	熟悉Git版本",,https://www.104.com.tw/job/7e5gs?jobsource=jolist_d_relevance,12/30,2022-01-11
資安軟體研發工程師(Python),數聯資安股份有限公司,台北市內湖區,1年以上,專科,我們是遠傳電信的子公司，主要業務為提供客戶資訊安全產品及服務本項職務主要是配合公司資安服務自動化與系統產品的整合，工作項目包含：1. 資安系統及開源工具整合(Python或其他語言)。2. 外部商業系統研究與API整合作業。3. 相關開源,"月薪45,000~70,000元",https://www.104.com.tw/job/6qcwt?jobsource=jolist_d_relevance,1/04,2022-01-11
Developer 開發工程師 (Python),紐奧谷科技股份有限公司,台北市內湖區,2年以上,大學,[工作內容]1. 負責Python項目基礎框架設計及構建2. 邏輯及演算法開發，執行需求分析和功能設計3. 具備獨立開發能力、邏輯分析能力、解決問題能力[條件要求]1. 二年以上系統/後端開發經驗2. 熟悉Python3. 熟悉,,https://www.104.com.tw/job/78o4v?jobsource=jolist_d_relevance,1/04,2022-01-11
【資訊】Backend 後端開發工程師 ( Python / Java / C# .NET),將來商業銀行股份有限公司,台北市大安區,3年以上,大學,• 協助解決與提供業務端的可行的技術服務方案 • 協助產品 、UI/UX 團隊討論服務流程與技術的可行性，找出解決方法 • 與前端討論、定義並開發系統的 API 的資料格式 與 傳遞方式 • 負責服務的後端需求與程式邏輯流程開發、資料庫設計 • 與 SRE 團隊一同找出效能瓶頸並持續精進和優化服務 • 與 QA 團隊一同參與測試並不斷提升服務產品的 Robust 可靠與強韌性 • 負責與 DevOps 團隊討論、定義與找出完善服務系統的部署與持續整合流程 • 找出最有趣、屬於「將來」的工作模式、一同參與制定產品的服務技術走向與技術團隊文化,,https://www.104.com.tw/job/6s64x?jobsource=jolist_d_relevance,12/14,2022-01-11
"軟體 工程師 (Java, Python, LabVIEW) - 台北或新竹",動力安全資訊股份有限公司,台北市內湖區,經歷不拘,大學,[About the Job]IoT物連網是甚麼？智慧建築(Smart Building)、智慧製造(Smart Factory)、智慧機房(Smart Data Center)等熱門新興產業，到底在做甚麼？在動力安全，你將會找到答案。在動力安全，我們帶領企業客戶邁向以軟體整合應用(Software Defined)為基礎的智慧化轉型（智慧建築、智慧機房、智慧製造、物聯網與工業4.0）。協助客戶提高安全與效率，增強在國際上的競爭能力。若你對智慧產業及IoT物連網有興趣，以及對寫軟體程式、學習新技術充滿熱忱，歡迎你加入動力安全的行列。[Role and Responsibilities]  - 設計開發智慧化的應用軟體系統- 編寫軟體規格文件，測試計劃等- 需與其它部門協同合作,"月薪32,000元以上",https://www.104.com.tw/job/44234?jobsource=jolist_d_relevance,1/04,2022-01-11
Python Software Engineer,保誠人壽保險股份有限公司_總公司,台北市信義區,1年以上,大學,We are looking for a Python Developer to join our application team and help us develop and maintain various system. We are,,https://www.104.com.tw/job/7ceaz?jobsource=jolist_d_relevance,1/03,2022-01-11
"(資深)全端開發工程師 (Senior) Full-Stack Engineer, Python",威旭資訊有限公司,台北市中正區,3年以上,大學,。・設計系統架構與規格文件。・建立系統測試與驗證計畫。・獨立承擔系統開發與維護。【專業能力需求】・三年(含)以上的後端開發經驗，Python為主。・二年(含)以上的前端開發經驗，Vue或React。・具備Django/Flask/,,https://www.104.com.tw/job/7h64p?jobsource=jolist_d_relevance,1/10,2022-01-11
Python 後端工程師,蓋特資訊系統股份有限公司,台北市中正區,2年以上,學歷不拘,"Requirements：1. 數據採集與清洗，內容包含ETL與爬蟲且需要對數據質量管控（準確性、完整性、一致性、有效性）。2. 系統測試與程式測試，內容包含服務的整個生命週期的測試（需要white box/白箱/白盒測試、數據測試、專項測試輸出、效果評測、web佈署、服務上線後的監控）。3. 有基本的DB知識，需要能使用RDB與常見的NoSQL DB。4. 有自動化測試經驗（使用語言不限）。其中1.和2.至少有其中一項能夠滿足條件。Nice to have：* 熟悉分散式工具或架構，如Flume, Scribe, Kafka, Hadoop, Spark。* 能夠優化DB效能者佳，DB因為種類繁多，可針對幾種說明優化和使用經驗。* 熟悉標注軟體，因為有可能要協協助自動化標籤。* 能設計或規劃測試流程和方法，熟悉多樣測試平台或測試工具為佳（例如：QTP, Selenium, Appium, Jmeter, Aion, Applitools, Appvance IQ, Test.ai, Eggplant, Mabl, ReTest, Sauce Labs....）。","月薪50,000元以上",https://www.104.com.tw/job/6vdrl?jobsource=jolist_d_relevance,1/06,2022-01-11
